#biggest = 72.443864
3.233233  -6.992512
3.243243  -7.278247
3.253253  -7.559870
3.263263  -7.837028
3.273273  -8.109365
3.283283  -8.376527
3.293293  -8.638164
3.303303  -8.893925
3.313313  -9.143465
3.323323  -9.386438
3.333333  -9.622504
3.343343  -9.851327
3.353353  -10.072574
3.363363  -10.285917
3.373373  -10.491033
3.383383  -10.687604
3.393393  -10.875320
3.403403  -11.053876
3.413413  -11.222972
3.423423  -11.382317
3.433433  -11.531629
3.443443  -11.670631
3.453453  -11.799056
3.463463  -11.916644
3.473473  -12.023148
3.483483  -12.118325
3.493493  -12.201947
3.503504  -12.273793
3.513514  -12.333654
3.523524  -12.381331
3.533534  -12.416637
3.543544  -12.439396
3.553554  -12.449444
3.563564  -12.446630
3.573574  -12.430815
3.583584  -12.401871
3.593594  -12.359687
3.603604  -12.304160
3.613614  -12.235206
3.623624  -12.152751
3.633634  -12.056737
3.643644  -11.947119
3.653654  -11.823866
3.663664  -11.686963
3.673674  -11.536410
3.683684  -11.372220
3.693694  -11.194423
3.703704  -11.003062
3.713714  -10.798196
3.723724  -10.579901
3.733734  -10.348267
3.743744  -10.103399
3.753754  -9.845418
3.763764  -9.574460
3.773774  -9.290678
3.783784  -8.994238
3.793794  -8.685324
3.803804  -8.364134
3.813814  -8.030881
3.823824  -7.685794
3.833834  -7.329117
3.843844  -6.961109
3.853854  -6.582043
3.863864  -6.192208
3.873874  -5.791906
3.883884  -5.381455
3.893894  -4.961187
3.903904  -4.531445
3.913914  -4.092590
3.923924  -3.644993
3.933934  -3.189039
3.943944  -2.725127
3.953954  -2.253667
3.963964  -1.775081
3.973974  -1.289804
3.983984  -0.798282
3.993994  -0.300971
4.004004  0.201661
4.014014  0.709137
4.024024  1.220968
4.034034  1.736659
4.044044  2.255704
4.054054  2.777588
4.064064  3.301790
4.074074  3.827781
4.084084  4.355023
4.094094  4.882974
4.104104  5.411085
4.114114  5.938804
4.124124  6.465570
4.134134  6.990821
4.144144  7.513990
4.154154  8.034508
4.164164  8.551803
4.174174  9.065300
4.184184  9.574426
4.194194  10.078603
4.204204  10.577257
4.214214  11.069811
4.224224  11.555693
4.234234  12.034330
4.244244  12.505152
4.254254  12.967594
4.264264  13.421092
4.274274  13.865089
4.284284  14.299031
4.294294  14.722372
4.304304  15.134569
4.314314  15.535090
4.324324  15.923408
4.334334  16.299005
4.344344  16.661372
4.354354  17.010009
4.364364  17.344427
4.374374  17.664148
4.384384  17.968703
4.394394  18.257639
4.404404  18.530511
4.414414  18.786892
4.424424  19.026364
4.434434  19.248526
4.444444  19.452993
4.454454  19.639392
4.464464  19.807368
4.474474  19.956583
4.484484  20.086715
4.494494  20.197459
4.504505  20.288529
4.514515  20.359657
4.524525  20.410592
4.534535  20.441106
4.544545  20.450988
4.554555  20.440047
4.564565  20.408112
4.574575  20.355036
4.584585  20.280690
4.594595  20.184966
4.604605  20.067780
4.614615  19.929069
4.624625  19.768791
4.634635  19.586928
4.644645  19.383484
4.654655  19.158486
4.664665  18.911984
4.674675  18.644050
4.684685  18.354781
4.694695  18.044296
4.704705  17.712739
4.714715  17.360274
4.724725  16.987092
4.734735  16.593405
4.744745  16.179450
4.754755  15.745487
4.764765  15.291797
4.774775  14.818687
4.784785  14.326486
4.794795  13.815545
4.804805  13.286237
4.814815  12.738960
4.824825  12.174131
4.834835  11.592192
4.844845  10.993603
4.854855  10.378848
4.864865  9.748430
4.874875  9.102874
4.884885  8.442724
4.894895  7.768545
4.904905  7.080919
4.914915  6.380448
4.924925  5.667753
4.934935  4.943472
4.944945  4.208259
4.954955  3.462787
4.964965  2.707744
4.974975  1.943832
4.984985  1.171770
4.994995  0.392289
5.005005  -0.393863
5.015015  -1.185930
5.025025  -1.983140
5.035035  -2.784711
5.045045  -3.589852
5.055055  -4.397758
5.065065  -5.207620
5.075075  -6.018616
5.085085  -6.829920
5.095095  -7.640697
5.105105  -8.450109
5.115115  -9.257309
5.125125  -10.061449
5.135135  -10.861676
5.145145  -11.657137
5.155155  -12.446974
5.165165  -13.230331
5.175175  -14.006351
5.185185  -14.774178
5.195195  -15.532961
5.205205  -16.281847
5.215215  -17.019991
5.225225  -17.746552
5.235235  -18.460693
5.245245  -19.161586
5.255255  -19.848408
5.265265  -20.520348
5.275275  -21.176601
5.285285  -21.816376
5.295295  -22.438889
5.305305  -23.043371
5.315315  -23.629066
5.325325  -24.195231
5.335335  -24.741138
5.345345  -25.266076
5.355355  -25.769349
5.365365  -26.250279
5.375375  -26.708207
5.385385  -27.142491
5.395395  -27.552512
5.405405  -27.937669
5.415415  -28.297385
5.425425  -28.631101
5.435435  -28.938287
5.445445  -29.218431
5.455455  -29.471049
5.465465  -29.695680
5.475475  -29.891891
5.485485  -30.059274
5.495495  -30.197447
5.505506  -30.306057
5.515516  -30.384780
5.525526  -30.433318
5.535536  -30.451404
5.545546  -30.438801
5.555556  -30.395301
5.565566  -30.320727
5.575576  -30.214934
5.585586  -30.077805
5.595596  -29.909260
5.605606  -29.709246
5.615616  -29.477744
5.625626  -29.214768
5.635636  -28.920366
5.645646  -28.594614
5.655656  -28.237627
5.665666  -27.849549
5.675676  -27.430559
5.685686  -26.980868
5.695696  -26.500721
5.705706  -25.990396
5.715716  -25.450205
5.725726  -24.880492
5.735736  -24.281633
5.745746  -23.654040
5.755756  -22.998153
5.765766  -22.314447
5.775776  -21.603430
5.785786  -20.865639
5.795796  -20.101644
5.805806  -19.312046
5.815816  -18.497474
5.825826  -17.658591
5.835836  -16.796087
5.845846  -15.910682
5.855856  -15.003122
5.865866  -14.074186
5.875876  -13.124675
5.885886  -12.155420
5.895896  -11.167277
5.905906  -10.161125
5.915916  -9.137872
5.925926  -8.098445
5.935936  -7.043797
5.945946  -5.974901
5.955956  -4.892753
5.965966  -3.798368
5.975976  -2.692780
5.985986  -1.577043
5.995996  -0.452226
6.006006  0.680583
6.016016  1.820284
6.026026  2.965758
6.036036  4.115877
6.046046  5.269500
6.056056  6.425472
6.066066  7.582632
6.076076  8.739809
6.086086  9.895822
6.096096  11.049487
6.106106  12.199612
6.116116  13.345004
6.126126  14.484464
6.136136  15.616793
6.146146  16.740791
6.156156  17.855261
6.166166  18.959005
6.176176  20.050830
6.186186  21.129547
6.196196  22.193974
6.206206  23.242936
6.216216  24.275265
6.226226  25.289804
6.236236  26.285406
6.246246  27.260938
6.256256  28.215278
6.266266  29.147321
6.276276  30.055975
6.286286  30.940169
6.296296  31.798848
6.306306  32.630977
6.316316  33.435540
6.326326  34.211547
6.336336  34.958029
6.346346  35.674039
6.356356  36.358659
6.366366  37.010995
6.376376  37.630183
6.386386  38.215386
6.396396  38.765795
6.406406  39.280636
6.416416  39.759163
6.426426  40.200664
6.436436  40.604461
6.446446  40.969909
6.456456  41.296401
6.466466  41.583363
6.476476  41.830261
6.486486  42.036596
6.496496  42.201910
6.506507  42.325783
6.516517  42.407834
6.526527  42.447725
6.536537  42.445157
6.546547  42.399873
6.556557  42.311659
6.566567  42.180343
6.576577  42.005796
6.586587  41.787934
6.596597  41.526714
6.606607  41.222140
6.616617  40.874258
6.626627  40.483161
6.636637  40.048985
6.646647  39.571910
6.656657  39.052164
6.666667  38.490018
6.676677  37.885787
6.686687  37.239834
6.696697  36.552564
6.706707  35.824427
6.716717  35.055919
6.726727  34.247578
6.736737  33.399989
6.746747  32.513777
6.756757  31.589612
6.766767  30.628208
6.776777  29.630317
6.786787  28.596738
6.796797  27.528306
6.806807  26.425901
6.816817  25.290440
6.826827  24.122880
6.836837  22.924215
6.846847  21.695479
6.856857  20.437741
6.866867  19.152106
6.876877  17.839713
6.886887  16.501738
6.896897  15.139385
6.906907  13.753895
6.916917  12.346535
6.926927  10.918605
6.936937  9.471432
6.946947  8.006369
6.956957  6.524799
6.966967  5.028125
6.976977  3.517775
6.986987  1.995201
6.996997  0.461873
7.007007  -1.080718
7.017017  -2.631064
7.027027  -4.187641
7.037037  -5.748908
7.047047  -7.313314
7.057057  -8.879291
7.067067  -10.445267
7.077077  -12.009656
7.087087  -13.570866
7.097097  -15.127302
7.107107  -16.677362
7.117117  -18.219441
7.127127  -19.751937
7.137137  -21.273246
7.147147  -22.781766
7.157157  -24.275901
7.167167  -25.754060
7.177177  -27.214659
7.187187  -28.656125
7.197197  -30.076893
7.207207  -31.475413
7.217217  -32.850147
7.227227  -34.199576
7.237237  -35.522194
7.247247  -36.816517
7.257257  -38.081081
7.267267  -39.314446
7.277277  -40.515192
7.287287  -41.681928
7.297297  -42.813288
7.307307  -43.907935
7.317317  -44.964564
7.327327  -45.981900
7.337337  -46.958699
7.347347  -47.893756
7.357357  -48.785898
7.367367  -49.633992
7.377377  -50.436941
7.387387  -51.193692
7.397397  -51.903229
7.407407  -52.564582
7.417417  -53.176823
7.427427  -53.739068
7.437437  -54.250482
7.447447  -54.710275
7.457457  -55.117706
7.467467  -55.472083
7.477477  -55.772765
7.487487  -56.019160
7.497497  -56.210732
7.507508  -56.346993
7.517518  -56.427513
7.527528  -56.451913
7.537538  -56.419872
7.547548  -56.331122
7.557558  -56.185453
7.567568  -55.982711
7.577578  -55.722798
7.587588  -55.405675
7.597598  -55.031362
7.607608  -54.599935
7.617618  -54.111529
7.627628  -53.566337
7.637638  -52.964613
7.647648  -52.306666
7.657658  -51.592868
7.667668  -50.823646
7.677678  -49.999487
7.687688  -49.120936
7.697698  -48.188596
7.707708  -47.203128
7.717718  -46.165250
7.727728  -45.075737
7.737738  -43.935421
7.747748  -42.745187
7.757758  -41.505980
7.767768  -40.218795
7.777778  -38.884683
7.787788  -37.504747
7.797798  -36.080143
7.807808  -34.612078
7.817818  -33.101809
7.827828  -31.550642
7.837838  -29.959930
7.847848  -28.331076
7.857858  -26.665527
7.867868  -24.964772
7.877878  -23.230348
7.887888  -21.463831
7.897898  -19.666837
7.907908  -17.841023
7.917918  -15.988082
7.927928  -14.109743
7.937938  -12.207771
7.947948  -10.283962
7.957958  -8.340143
7.967968  -6.378173
7.977978  -4.399935
7.987988  -2.407340
7.997998  -0.402322
8.008008  1.613160
8.018018  3.637131
8.028028  5.667595
8.038038  7.702540
8.048048  9.739939
8.058058  11.777754
8.068068  13.813935
8.078078  15.846424
8.088088  17.873158
8.098098  19.892068
8.108108  21.901082
8.118118  23.898131
8.128128  25.881145
8.138138  27.848061
8.148148  29.796818
8.158158  31.725367
8.168168  33.631669
8.178178  35.513697
8.188188  37.369437
8.198198  39.196894
8.208208  40.994093
8.218218  42.759077
8.228228  44.489914
8.238238  46.184697
8.248248  47.841545
8.258258  49.458609
8.268268  51.034070
8.278278  52.566141
8.288288  54.053071
8.298298  55.493148
8.308308  56.884698
8.318318  58.226087
8.328328  59.515725
8.338338  60.752067
8.348348  61.933615
8.358358  63.058917
8.368368  64.126573
8.378378  65.135234
8.388388  66.083605
8.398398  66.970444
8.408408  67.794567
8.418418  68.554847
8.428428  69.250216
8.438438  69.879668
8.448448  70.442258
8.458458  70.937103
8.468468  71.363386
8.478478  71.720355
8.488488  72.007323
8.498498  72.223673
8.508509  72.368855
8.518519  72.442389
8.528529  72.443864
8.538539  72.372941
8.548549  72.229352
8.558559  72.012902
8.568569  71.723467
8.578579  71.360997
8.588589  70.925517
8.598599  70.417125
8.608609  69.835990
8.618619  69.182360
8.628629  68.456555
8.638639  67.658969
8.648649  66.790071
8.658659  65.850405
8.668669  64.840587
8.678679  63.761307
8.688689  62.613330
8.698699  61.397493
8.708709  60.114704
8.718719  58.765945
8.728729  57.352267
8.738739  55.874792
8.748749  54.334713
8.758759  52.733289
8.768769  51.071848
8.778779  49.351785
8.788789  47.574560
8.798799  45.741698
8.808809  43.854784
8.818819  41.915469
8.828829  39.925462
8.838839  37.886530
8.848849  35.800500
8.858859  33.669252
8.868869  31.494721
8.878879  29.278896
8.888889  27.023814
8.898899  24.731562
8.908909  22.404274
8.918919  20.044128
8.928929  17.653345
8.938939  15.234189
8.948949  12.788959
8.958959  10.319992
8.968969  7.829662
8.978979  5.320370
8.988989  2.794552
8.998999  0.254667
9.009009  -2.296799
9.019019  -4.857336
9.029029  -7.424416
9.039039  -9.995493
9.049049  -12.568004
9.059059  -15.139375
9.069069  -17.707022
9.079079  -20.268352
9.089089  -22.820768
9.099099  -25.361670
9.109109  -27.888459
9.119119  -30.398538
9.129129  -32.889317
9.139139  -35.358212
9.149149  -37.802652
9.159159  -40.220078
9.169169  -42.607947
9.179179  -44.963736
9.189189  -47.284942
9.199199  -49.569087
9.209209  -51.813719
9.219219  -54.016416
9.229229  -56.174787
9.239239  -58.286475
9.249249  -60.349162
9.259259  -62.360566
9.269269  -64.318450
9.279279  -66.220619
9.289289  -68.064927
9.299299  -69.849274
9.309309  -71.571615
9.319319  -73.229956
9.329329  -74.822359
9.339339  -76.346946
9.349349  -77.801898
9.359359  -79.185459
9.369369  -80.495936
9.379379  -81.731704
9.389389  -82.891205
9.399399  -83.972953
9.409409  -84.975532
9.419419  -85.897600
9.429429  -86.737892
9.439439  -87.495219
9.449449  -88.168469
9.459459  -88.756613
9.469469  -89.258701
9.479479  -89.673865
9.489489  -90.001324
9.499499  -90.240379
9.509510  -90.390419
9.519520  -90.450918
9.529530  -90.421439
9.539540  -90.301635
9.549550  -90.091246
9.559560  -89.790104
9.569570  -89.398131
9.579580  -88.915339
9.589590  -88.341833
9.599600  -87.677809
9.609610  -86.923554
9.619620  -86.079449
9.629630  -85.145965
9.639640  -84.123667
9.649650  -83.013209
9.659660  -81.815338
9.669670  -80.530892
9.679680  -79.160799
9.689690  -77.706077
9.699700  -76.167834
9.709710  -74.547266
9.719720  -72.845657
9.729730  -71.064376
9.739740  -69.204881
9.749750  -67.268711
9.759760  -65.257492
9.769770  -63.172929
9.779780  -61.016810
9.789790  -58.791000
9.799800  -56.497444
9.809810  -54.138161
9.819820  -51.715246
9.829830  -49.230865
9.839840  -46.687255
9.849850  -44.086723
9.859860  -41.431639
9.869870  -38.724442
9.879880  -35.967630
9.889890  -33.163762
9.899900  -30.315454
9.909910  -27.425379
9.919920  -24.496259
9.929930  -21.530871
9.939940  -18.532037
9.949950  -15.502622
9.959960  -12.445537
9.969970  -9.363731
9.979980  -6.260188
9.989990  -3.137928
10.000000  -0.000000
